ImageNumber,ObjectNumber,AreaShape_Area,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Center_Z,AreaShape_Compactness,AreaShape_Eccentricity,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,Classify_Row0,Classify_Row1,Classify_Row2,Classify_Row3,Classify_Row4,Classify_Row5,Classify_Row6,Classify_Row7,Location_Center_X,Location_Center_Y,Number_Object_Number
3,1,1721,229.0,50.0,1.0,1.095321358972935,0.5040754011816218,1.0,0.661923076923077,0.3455906166603505,52.40523753730258,53.85164807134504,15.556349186104045,5.090100550551439,4.242640687119285,48.6,45.26028907581966,-58.568935048362576,250.15799999999948,0.8183547313361865,0,1,0,0,0,0,0,0,231.33933759442183,55.94886693782684,1
3,2,1181,329.0,35.0,1.0,1.6303077272694522,0.7713610667575014,5.0,0.4204343182627269,0.12279488907256564,59.036268368743634,57.982756057296896,7.615773105863909,2.8243000458134846,2.23606797749979,39.41200501894214,37.570548751856606,-52.36271466617337,347.6479999999991,0.6128697457187338,0,1,0,0,0,0,0,0,321.7535986452159,51.69686706181202,2
3,3,483,405.0,65.0,1.0,1.647882366704853,0.8682242401777831,2.0,0.48787878787878786,0.4219047570601492,40.34200517433267,34.539832078341085,8.0,3.0817662861341333,2.8284271247461903,22.742708045234394,20.016574008626133,-65.51341288838822,119.94200000000006,0.7192851824274014,0,1,0,0,0,0,0,0,407.7950310559006,56.60248447204969,3
3,4,2101,148.0,147.0,1.0,1.0154603322263993,0.4556902995122942,1.0,0.7346153846153847,0.7438781152275723,55.01840912667123,55.21775076911409,22.847319317591726,8.175140844400282,7.0710678118654755,48.79036790187178,48.9739980455446,-63.478056395620335,188.39399999999978,0.9402550906243008,0,0,1,0,0,0,0,0,149.3931461208948,144.6216087577344,4
3,5,1861,229.0,152.0,1.0,1.139688502795308,0.5547305587554866,3.0,0.6390796703296703,0.25932916255101607,56.45543585568668,57.14017850864661,16.0,5.055690289335257,4.123105625617661,48.59151299491646,46.97261922226585,-69.86286969234368,300.2979999999994,0.8164071068216716,0,0,1,0,0,0,0,0,232.75067168189145,144.9554003224073,5
3,6,1388,328.0,154.0,1.0,1.7303141208334514,0.6213999616946415,3.0,0.4883884588318086,0.11167631180933742,61.5104400422946,57.87054518492115,7.211102550927978,2.6149673404223157,2.23606797749979,46.36375033507043,48.193030860616986,80.89004995156964,395.20199999999886,0.6118580559841303,0,0,1,0,0,0,0,0,317.7903458213257,141.5922190201729,6
3,7,973,379.0,151.0,1.0,1.6603263867753093,0.639371041232489,2.0,0.45046296296296295,0.2060411067088586,50.824888671934225,51.07837115648854,7.211102550927978,2.865274877931672,2.8284271247461903,36.03992792021624,39.079173005751976,-35.489801425070866,243.60399999999953,0.6842475386779187,0,0,1,0,0,0,0,0,389.7492291880781,138.0678314491264,7
3,8,2010,150.0,228.0,1.0,1.0159760725325633,0.37869726728463143,1.0,0.7155571377714489,0.6597301159146002,52.89013818419623,55.17245689653489,21.93171219946131,7.771738113199872,7.0,49.6327075664562,48.95091238994061,-47.72540190243656,195.6679999999998,0.9232889297197979,0,0,0,1,0,0,0,0,150.42139303482588,229.50497512437812,8
3,9,1050,219.0,228.0,1.0,1.801491422108545,0.32844981026157716,5.0,0.4475703324808184,0.08386652056532047,50.4267453556073,52.40229002629561,6.0,2.2003643863785465,2.0,45.0,47.62914137752242,-75.10241608882394,396.647999999999,0.5526315789473685,0,0,0,1,0,0,0,0,232.93142857142857,228.61904761904762,9
3,10,898,327.0,220.0,1.0,2.674235499110633,0.8334781535405169,5.0,0.3453846153846154,0.13298761424638408,68.3882564755148,56.859475903318,7.0710678118654755,2.4587995683988826,2.23606797749979,39.846108607165405,37.78809604101867,-51.88650633329678,291.29799999999943,0.4864572047670638,0,0,0,1,0,0,0,0,313.5356347438753,228.4532293986637,10
3,11,463,409.0,234.0,1.0,3.362389068479156,0.9651604758736996,3.0,0.3788870703764321,0.3198506662848714,60.87206801051125,47.80167361086848,8.48528137423857,2.9042325817937087,2.23606797749979,17.317210992105675,15.927703916683264,18.88220132383749,134.87200000000004,0.6265223274695535,0,0,0,1,0,0,0,0,396.4341252699784,229.7624190064795,11
3,12,1623,151.0,321.0,1.0,1.2721473288031282,0.3853441987392763,3.0,0.5670859538784067,0.13784830380443217,53.25412030450245,54.91812087098393,9.848857801796104,3.3147957626776186,2.8284271247461903,49.11524908119364,49.14145970911879,-17.814149285603527,384.647999999999,0.7455213596692697,0,0,0,0,1,0,0,0,147.46210720887245,317.32285890326557,12
3,13,1152,242.0,326.0,1.0,1.6860680283730276,0.4364938229210496,8.0,0.46153846153846156,0.08770584941509788,52.25170220814572,53.25410782277739,7.810249675906654,2.398640016919262,2.0,46.47738741564124,47.01123550039809,-7.478949830174944,406.2719999999988,0.5880551301684533,0,0,0,0,1,0,0,0,231.48263888888889,317.80121527777777,13
3,14,527,302.0,331.0,1.0,4.961212421341776,0.8115458852546914,4.0,0.19916855631141345,0.19959634813258634,70.38772422439664,53.600373133029585,7.0,2.4424628039120027,2.0,37.94575635239077,41.12675135167911,-60.549744365871184,182.15199999999982,0.3102737709743892,0,0,0,0,1,0,0,0,311.6565464895636,319.24098671726756,14
3,15,688,421.0,321.0,1.0,2.5039128250557114,0.902483485767413,2.0,0.37534097108565195,0.3796315202132888,60.79269186044702,51.97114584074513,8.54400374531753,3.298334102788942,3.0,26.934046665814623,26.18489919533393,39.95393587557313,150.90999999999997,0.628310502283105,0,0,0,0,1,0,0,0,407.7063953488372,315.0581395348837,15
3,16,2155,151.0,403.0,1.0,1.0043127396742308,0.34418103529726285,1.0,0.7529699510831587,0.745453331903298,54.08430323595573,55.47071299343465,24.596747752497688,8.630244609667146,7.615773105863909,50.53513629149525,50.77993102235011,-57.91130224893911,190.59799999999984,0.9478777215746647,0,0,0,0,0,1,0,0,150.90997679814384,402.9155452436195,16
3,17,1656,230.0,418.0,1.0,1.2943907095937863,0.4258608702302421,2.0,0.5680960548885077,0.11511845975374949,54.747232846431956,54.230987451824994,11.0,3.1906035576947476,2.8284271247461903,50.6,49.53467544408081,-60.58756164481342,425.1699999999988,0.7382969237628175,0,0,0,0,0,1,0,0,233.43236714975845,404.93780193236717,17
3,18,1474,322.0,393.0,1.0,1.412763787122728,0.5577493356846815,3.0,0.4785714285714286,0.1559104334723614,55.996588878362665,55.569775957799216,10.198039027185569,3.345259318947148,3.0,48.126072059551966,46.47769764852775,-42.05650767355809,344.6799999999992,0.6849442379182156,0,0,0,0,0,1,0,0,318.9497964721845,404.68453188602444,18
3,19,1065,410.0,414.0,1.0,1.9709001712697163,0.7258312460897093,4.0,0.41343167701863354,0.18582237757783543,60.193527793542756,57.56735185849702,7.615773105863909,2.939473012297114,2.8284271247461903,43.77111752758586,41.4054910836427,-75.80908304985903,268.3679999999993,0.5938109841092836,0,0,0,0,0,1,0,0,401.2600938967136,401.89859154929576,19
3,20,2150,152.0,490.0,1.0,1.0030408207827404,0.2525345818004203,1.0,0.7373113854595336,0.7742075144752759,53.21964229720605,53.85164807134504,24.186773244895647,8.552893614781622,7.615773105863909,51.57101153525332,51.494680300167225,-73.6626261127094,186.80799999999974,0.9471365638766521,0,0,0,0,0,0,1,0,152.04651162790697,489.4976744186047,20
3,21,1545,250.0,493.0,1.0,1.4611671742793444,0.3398501891508906,1.0,0.5300171526586621,0.12717785895999018,55.1911327678744,55.21775076911409,11.40175425099138,3.203170047885764,2.8284271247461903,48.9274422133675,51.90613361575128,-21.530881906907727,390.717999999999,0.6953195319531953,0,0,0,0,0,0,1,0,236.4485436893204,490.2155339805825,21
3,22,1469,311.0,476.0,1.0,1.5684410549801788,0.5050952134586149,3.0,0.4368123699078204,0.1473142520587097,57.94370352551731,58.249463516842795,10.198039027185569,3.3037924200336692,2.8284271247461903,46.326067157378,50.00910296316234,-74.1482342137036,353.9919999999991,0.6502877379371402,0,0,0,0,0,0,1,0,316.15656909462217,486.72430224642613,22
3,23,1438,425.0,485.0,1.0,1.8310953097691567,0.6329831263154906,5.0,0.4286140089418778,0.13832055104764537,64.69288998950121,60.530983801686226,8.602325267042627,3.0722333224195046,2.8284271247461903,52.38517255602895,50.083009391809036,-81.33962130330946,361.44399999999905,0.584315318976026,0,0,0,0,0,0,1,0,406.2086230876217,490.6223922114047,23
3,24,2411,152.0,578.0,1.0,1.002786171283244,0.20939013080679572,1.0,0.7688137755102041,0.8106539993083386,56.05686591407283,57.77542730261716,26.076809620810597,9.083216202283234,8.0,55.0,54.814207425868325,63.19314883147688,193.32399999999978,0.9533412415974696,0,0,0,0,0,0,0,1,152.10161758606387,577.7175445873082,24
3,25,2098,233.0,582.0,1.0,1.0773846944290382,0.3696456640584844,2.0,0.6698595146871009,0.3527104503334379,55.53826009784432,58.60034129593445,18.439088914585774,6.169613419986493,5.0990195135927845,53.0,51.604640366781965,52.37919314314119,273.39999999999935,0.8418940609951845,0,0,0,0,0,0,0,1,235.3512869399428,578.3326978074357,25
